,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,p_edge,circ_reps
261,0.0,0.0,36,36,30,30,4,5,0,1.5449819564819336,fully_connected,pauli_opt,0.5,3
262,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,5,0,0.03814578056335449,fully_connected,pyzx,0.5,3
263,0.8333333333333334,0.16666666666666666,6,36,25,30,4,5,0,0.008936882019042969,fully_connected,tket,0.5,3
264,0.0,0.0,24,24,24,24,4,6,0,0.02636408805847168,fully_connected,divide_fast,0.5,3
265,0.0,0.0,24,24,24,24,4,6,0,1.862220048904419,fully_connected,pauli_opt,0.5,3
266,0.3333333333333333,-2.2916666666666665,16,24,79,24,4,6,0,0.026612043380737305,fully_connected,pyzx,0.5,3
267,0.3333333333333333,-0.25,16,24,30,24,4,6,0,0.011468172073364258,fully_connected,tket,0.5,3
268,0.0,0.0,12,12,18,18,4,7,0,0.025077104568481445,fully_connected,divide_fast,0.5,3
269,0.0,0.0,12,12,18,18,4,7,0,2.0561320781707764,fully_connected,pauli_opt,0.5,3
270,0.5,-1.5555555555555556,6,12,46,18,4,7,0,0.01970195770263672,fully_connected,pyzx,0.5,3
271,0.0,-0.6111111111111112,12,12,29,18,4,7,0,0.008669137954711914,fully_connected,tket,0.5,3
272,0.0,0.0,12,12,18,18,4,8,0,0.017785072326660156,fully_connected,divide_fast,0.5,3
273,0.0,0.0,12,12,18,18,4,8,0,1.6832489967346191,fully_connected,pauli_opt,0.5,3
274,0.5,-1.5555555555555556,6,12,46,18,4,8,0,0.020334959030151367,fully_connected,pyzx,0.5,3
275,0.0,-0.6111111111111112,12,12,29,18,4,8,0,0.0070552825927734375,fully_connected,tket,0.5,3
276,0.0,0.0,30,30,27,27,4,9,0,0.024406909942626953,fully_connected,divide_fast,0.5,3
277,0.0,0.0,30,30,27,27,4,9,0,1.578657627105713,fully_connected,pauli_opt,0.5,3
278,0.6,-2.2962962962962963,12,30,89,27,4,9,0,0.03182482719421387,fully_connected,pyzx,0.5,3
279,0.6666666666666666,0.0,10,30,27,27,4,9,0,0.0068318843841552734,fully_connected,tket,0.5,3
280,0.0,0.0,18,18,21,21,4,10,0,0.02122783660888672,fully_connected,divide_fast,0.5,3
281,0.0,0.0,18,18,21,21,4,10,0,1.5236680507659912,fully_connected,pauli_opt,0.5,3
282,0.0,-3.6666666666666665,18,18,98,21,4,10,0,0.023148059844970703,fully_connected,pyzx,0.5,3
283,-0.2777777777777778,-0.2857142857142857,23,18,27,21,4,10,0,0.007074832916259766,fully_connected,tket,0.5,3
284,0.0,0.0,18,18,21,21,4,11,0,0.018671751022338867,fully_connected,divide_fast,0.5,3
285,0.0,0.0,18,18,21,21,4,11,0,1.4073259830474854,fully_connected,pauli_opt,0.5,3
286,0.16666666666666666,-2.4761904761904763,15,18,73,21,4,11,0,0.020013093948364258,fully_connected,pyzx,0.5,3
287,0.0,-0.2857142857142857,18,18,27,21,4,11,0,0.006479978561401367,fully_connected,tket,0.5,3
288,0.0,0.0,18,18,21,21,4,12,0,0.11261916160583496,fully_connected,divide_fast,0.5,3
289,0.0,0.0,18,18,21,21,4,12,0,1.3941528797149658,fully_connected,pauli_opt,0.5,3
290,0.0,-4.238095238095238,18,18,110,21,4,12,0,0.02049422264099121,fully_connected,pyzx,0.5,3
291,-0.2777777777777778,-0.19047619047619047,23,18,25,21,4,12,0,0.006492137908935547,fully_connected,tket,0.5,3
292,0.0,0.0,18,18,21,21,4,13,0,0.018583059310913086,fully_connected,divide_fast,0.5,3
293,0.0,0.0,18,18,21,21,4,13,0,1.3900277614593506,fully_connected,pauli_opt,0.5,3
294,0.0,-4.238095238095238,18,18,110,21,4,13,0,0.022166967391967773,fully_connected,pyzx,0.5,3
295,-0.1111111111111111,-0.14285714285714285,20,18,24,21,4,13,0,0.006167173385620117,fully_connected,tket,0.5,3
296,0.0,0.0,30,30,27,27,4,14,0,0.02328801155090332,fully_connected,divide_fast,0.5,3
297,0.0,0.0,30,30,27,27,4,14,0,1.4976017475128174,fully_connected,pauli_opt,0.5,3
298,0.5333333333333333,-2.5555555555555554,14,30,96,27,4,14,0,0.023930072784423828,fully_connected,pyzx,0.5,3
299,0.7333333333333333,0.1111111111111111,8,30,24,27,4,14,0,0.00549006462097168,fully_connected,tket,0.5,3
300,0.0,0.0,12,12,18,18,4,15,0,0.017013072967529297,fully_connected,divide_fast,0.5,3
301,0.0,0.0,12,12,18,18,4,15,0,1.339695930480957,fully_connected,pauli_opt,0.5,3
302,0.0,-3.0,12,12,72,18,4,15,0,0.01509404182434082,fully_connected,pyzx,0.5,3
303,0.6666666666666666,-0.4444444444444444,4,12,26,18,4,15,0,0.0050351619720458984,fully_connected,tket,0.5,3
304,0.0,0.0,36,36,30,30,4,16,0,0.02737569808959961,fully_connected,divide_fast,0.5,3
305,0.0,0.0,36,36,30,30,4,16,0,1.5339288711547852,fully_connected,pauli_opt,0.5,3
306,0.6111111111111112,-1.8666666666666667,14,36,86,30,4,16,0,0.02533102035522461,fully_connected,pyzx,0.5,3
307,0.8333333333333334,0.16666666666666666,6,36,25,30,4,16,0,0.005377054214477539,fully_connected,tket,0.5,3
308,0.0,0.0,18,18,21,21,4,17,0,0.018557071685791016,fully_connected,divide_fast,0.5,3
309,0.0,0.0,18,18,21,21,4,17,0,1.3756039142608643,fully_connected,pauli_opt,0.5,3
310,0.0,-3.9523809523809526,18,18,104,21,4,17,0,0.020684003829956055,fully_connected,pyzx,0.5,3
311,-0.3333333333333333,-0.3333333333333333,24,18,28,21,4,17,0,0.011381864547729492,fully_connected,tket,0.5,3
312,0.0,0.0,12,12,18,18,4,18,0,0.017152070999145508,fully_connected,divide_fast,0.5,3
313,0.0,0.0,12,12,18,18,4,18,0,1.3516490459442139,fully_connected,pauli_opt,0.5,3
314,0.5,-1.5555555555555556,6,12,46,18,4,18,0,0.014156103134155273,fully_connected,pyzx,0.5,3
315,-0.4166666666666667,-0.6111111111111112,17,12,29,18,4,18,0,0.006827116012573242,fully_connected,tket,0.5,3
316,0.0,0.0,18,18,21,21,4,19,0,0.0181429386138916,fully_connected,divide_fast,0.5,3
317,0.0,0.0,18,18,21,21,4,19,0,1.399310827255249,fully_connected,pauli_opt,0.5,3
318,0.0,-4.238095238095238,18,18,110,21,4,19,0,0.0203857421875,fully_connected,pyzx,0.5,3
319,-0.16666666666666666,-0.14285714285714285,21,18,24,21,4,19,0,0.006341218948364258,fully_connected,tket,0.5,3
320,-0.07142857142857142,0.0,45,42,21,21,4,0,0,0.020763158798217773,square,divide_fast,0.5,3
321,0.47619047619047616,0.0,22,42,21,21,4,0,0,1.7740888595581055,square,pauli_opt,0.5,3
322,0.35714285714285715,-4.238095238095238,27,42,110,21,4,0,18,0.0210111141204834,square,pyzx,0.5,3
323,0.14285714285714285,-0.14285714285714285,36,42,24,21,4,0,0,0.009148836135864258,square,tket,0.5,3
324,0.0,0.0,12,12,18,18,4,1,0,0.01664590835571289,square,divide_fast,0.5,3
325,0.0,0.0,12,12,18,18,4,1,0,1.347733974456787,square,pauli_opt,0.5,3
326,0.25,-1.5555555555555556,9,12,46,18,4,1,0,0.013991832733154297,square,pyzx,0.5,3
327,-1.4166666666666667,-0.6111111111111112,29,12,29,18,4,1,13,0.007706880569458008,square,tket,0.5,3
328,0.25,0.0,36,48,24,24,4,2,0,0.02049994468688965,square,divide_fast,0.5,3
329,0.4583333333333333,0.0,26,48,24,24,4,2,0,1.5423848628997803,square,pauli_opt,0.5,3
330,0.5208333333333334,-2.9166666666666665,23,48,94,24,4,2,0,0.021602153778076172,square,pyzx,0.5,3
331,0.7083333333333334,0.0,14,48,24,24,4,2,0,0.005717039108276367,square,tket,0.5,3
332,0.25,0.0,18,24,18,18,4,3,0,0.017590045928955078,square,divide_fast,0.5,3
333,0.4166666666666667,0.0,14,24,18,18,4,3,0,1.3881747722625732,square,pauli_opt,0.5,3
334,0.625,-1.5555555555555556,9,24,46,18,4,3,2,0.013046979904174805,square,pyzx,0.5,3
335,0.25,-0.6666666666666666,18,24,30,18,4,3,0,0.006963968276977539,square,tket,0.5,3
336,0.2,0.0,24,30,21,21,4,4,0,0.018938779830932617,square,divide_fast,0.5,3
337,0.3333333333333333,0.0,20,30,21,21,4,4,0,1.4729220867156982,square,pauli_opt,0.5,3
338,0.1,-3.6666666666666665,27,30,98,21,4,4,14,0.020707130432128906,square,pyzx,0.5,3
339,-0.5666666666666667,-0.2857142857142857,47,30,27,21,4,4,0,0.016138076782226562,square,tket,0.5,3
340,0.0,0.0,0,0,12,12,4,5,0,0.009093046188354492,square,divide_fast,0.5,3
341,0.0,0.0,0,0,12,12,4,5,0,1.2038328647613525,square,pauli_opt,0.5,3
342,0.0,-1.3333333333333333,0,0,28,12,4,5,0,0.016206026077270508,square,pyzx,0.5,3
343,0.0,-0.6666666666666666,0,0,20,12,4,5,0,0.004857778549194336,square,tket,0.5,3
344,0.25,0.0,18,24,18,18,4,6,0,0.020776987075805664,square,divide_fast,0.5,3
345,0.4166666666666667,0.0,14,24,18,18,4,6,0,1.4413261413574219,square,pauli_opt,0.5,3
346,0.625,-1.5555555555555556,9,24,46,18,4,6,2,0.013175010681152344,square,pyzx,0.5,3
347,0.25,-0.6666666666666666,18,24,30,18,4,6,0,0.006977081298828125,square,tket,0.5,3
348,0.2,0.0,24,30,21,21,4,7,0,0.01949620246887207,square,divide_fast,0.5,3
349,0.3333333333333333,0.0,20,30,21,21,4,7,0,1.8187580108642578,square,pauli_opt,0.5,3
350,0.0,-4.285714285714286,30,30,111,21,4,7,0,0.0313568115234375,square,pyzx,0.5,3
351,-0.36666666666666664,-0.2857142857142857,41,30,27,21,4,7,0,0.012091875076293945,square,tket,0.5,3
352,0.0,0.0,18,18,21,21,4,8,0,0.0185546875,square,divide_fast,0.5,3
353,0.0,0.0,18,18,21,21,4,8,0,1.5189919471740723,square,pauli_opt,0.5,3
354,-0.5,-4.238095238095238,27,18,110,21,4,8,10,0.022406816482543945,square,pyzx,0.5,3
355,-0.6111111111111112,-0.14285714285714285,29,18,24,21,4,8,0,0.0070459842681884766,square,tket,0.5,3
356,0.125,0.0,42,48,24,24,4,9,0,0.021975040435791016,square,divide_fast,0.5,3
357,0.4166666666666667,0.0,28,48,24,24,4,9,0,1.5709779262542725,square,pauli_opt,0.5,3
358,0.6041666666666666,-2.2916666666666665,19,48,79,24,4,9,10,0.02081894874572754,square,pyzx,0.5,3
359,0.3333333333333333,-0.20833333333333334,32,48,29,24,4,9,0,0.010129690170288086,square,tket,0.5,3
360,0.25,0.0,18,24,18,18,4,10,0,0.018047094345092773,square,divide_fast,0.5,3
361,0.5,0.0,12,24,18,18,4,10,0,1.6201839447021484,square,pauli_opt,0.5,3
362,0.625,-1.5555555555555556,9,24,46,18,4,10,2,0.013994932174682617,square,pyzx,0.5,3
363,0.25,-0.6666666666666666,18,24,30,18,4,10,0,0.007019996643066406,square,tket,0.5,3
364,0.25,0.0,18,24,18,18,4,11,0,0.017895936965942383,square,divide_fast,0.5,3
365,0.5,0.0,12,24,18,18,4,11,0,1.286978006362915,square,pauli_opt,0.5,3
366,0.625,-1.5555555555555556,9,24,46,18,4,11,2,0.014943122863769531,square,pyzx,0.5,3
367,0.25,-0.6666666666666666,18,24,30,18,4,11,0,0.0074350833892822266,square,tket,0.5,3
368,0.25,0.0,18,24,18,18,4,12,0,0.017560243606567383,square,divide_fast,0.5,3
369,0.4166666666666667,0.0,14,24,18,18,4,12,0,1.4838471412658691,square,pauli_opt,0.5,3
370,0.625,-1.5555555555555556,9,24,46,18,4,12,0,0.01370692253112793,square,pyzx,0.5,3
371,0.25,-0.6111111111111112,18,24,29,18,4,12,9,0.006742000579833984,square,tket,0.5,3
372,0.3333333333333333,0.0,24,36,24,24,4,13,0,0.020390033721923828,square,divide_fast,0.5,3
373,0.2222222222222222,0.0,28,36,24,24,4,13,0,1.8232340812683105,square,pauli_opt,0.5,3
374,0.4166666666666667,-2.5416666666666665,21,36,85,24,4,13,0,0.021907806396484375,square,pyzx,0.5,3
375,0.1111111111111111,-0.20833333333333334,32,36,29,24,4,13,13,0.009591102600097656,square,tket,0.5,3
376,0.25,0.0,18,24,18,18,4,14,0,0.017562150955200195,square,divide_fast,0.5,3
377,0.5,0.0,12,24,18,18,4,14,0,1.3602330684661865,square,pauli_opt,0.5,3
378,0.625,-1.5555555555555556,9,24,46,18,4,14,0,0.013036966323852539,square,pyzx,0.5,3
379,0.25,-0.6666666666666666,18,24,30,18,4,14,9,0.006766796112060547,square,tket,0.5,3
380,0.0,0.0,18,18,21,21,4,15,0,0.018487930297851562,square,divide_fast,0.5,3
381,0.0,0.0,18,18,21,21,4,15,0,1.3421847820281982,square,pauli_opt,0.5,3
382,-0.5,-4.238095238095238,27,18,110,21,4,15,0,0.021303892135620117,square,pyzx,0.5,3
383,-1.4444444444444444,-0.2857142857142857,44,18,27,21,4,15,25,0.012376070022583008,square,tket,0.5,3
384,-0.07142857142857142,0.0,45,42,21,21,4,16,0,0.02071213722229004,square,divide_fast,0.5,3
385,0.5238095238095238,0.0,20,42,21,21,4,16,0,1.526449203491211,square,pauli_opt,0.5,3
386,0.35714285714285715,-4.238095238095238,27,42,110,21,4,16,18,0.02099776268005371,square,pyzx,0.5,3
387,0.14285714285714285,-0.14285714285714285,36,42,24,21,4,16,0,0.009245157241821289,square,tket,0.5,3
388,0.14285714285714285,0.0,36,42,21,21,4,17,0,0.019335269927978516,square,divide_fast,0.5,3
389,0.5238095238095238,0.0,20,42,21,21,4,17,0,1.4613630771636963,square,pauli_opt,0.5,3
390,0.21428571428571427,-5.428571428571429,33,42,135,21,4,17,0,0.02310800552368164,square,pyzx,0.5,3
391,0.07142857142857142,-0.23809523809523808,39,42,26,21,4,17,0,0.009508132934570312,square,tket,0.5,3
392,0.14285714285714285,0.0,36,42,21,21,4,18,0,0.01949477195739746,square,divide_fast,0.5,3
393,0.47619047619047616,0.0,22,42,21,21,4,18,0,1.5845909118652344,square,pauli_opt,0.5,3
394,0.21428571428571427,-5.428571428571429,33,42,135,21,4,18,0,0.023059844970703125,square,pyzx,0.5,3
395,0.07142857142857142,-0.23809523809523808,39,42,26,21,4,18,0,0.009447097778320312,square,tket,0.5,3
396,0.16666666666666666,0.0,30,36,24,24,4,19,0,0.019964933395385742,square,divide_fast,0.5,3
397,0.2222222222222222,0.0,28,36,24,24,4,19,0,1.543511152267456,square,pauli_opt,0.5,3
398,0.25,-2.0416666666666665,27,36,73,24,4,19,0,0.02168893814086914,square,pyzx,0.5,3
399,0.0,-0.125,36,36,27,24,4,19,21,0.009512186050415039,square,tket,0.5,3
400,0.2222222222222222,0.0,42,54,21,21,4,0,0,0.020444869995117188,line,divide_fast,0.5,3
401,0.5925925925925926,0.0,22,54,21,21,4,0,0,1.790611982345581,line,pauli_opt,0.5,3
402,0.8888888888888888,-1.1904761904761905,6,54,46,21,4,0,6,0.015019893646240234,line,pyzx,0.5,3
403,0.6296296296296297,-0.38095238095238093,20,54,29,21,4,0,10,0.0065000057220458984,line,tket,0.5,3
404,-0.041666666666666664,0.0,75,72,24,24,4,1,0,0.023388147354125977,line,divide_fast,0.5,3
405,0.5277777777777778,0.0,34,72,24,24,4,1,0,1.5465059280395508,line,pauli_opt,0.5,3
406,0.7083333333333334,-2.9583333333333335,21,72,95,24,4,1,0,0.02346515655517578,line,pyzx,0.5,3
407,0.7222222222222222,0.0,20,72,24,24,4,1,8,0.005630970001220703,line,tket,0.5,3
408,0.0,0.0,36,36,18,18,4,2,0,0.01760721206665039,line,divide_fast,0.5,3
409,0.16666666666666666,0.0,30,36,18,18,4,2,0,1.7685999870300293,line,pauli_opt,0.5,3
410,0.6666666666666666,-3.0,12,36,72,18,4,2,12,0.015077829360961914,line,pyzx,0.5,3
411,0.8888888888888888,-0.4444444444444444,4,36,26,18,4,2,4,0.004549741744995117,line,tket,0.5,3
412,0.0,0.0,6,6,15,15,4,3,0,0.013103008270263672,line,divide_fast,0.5,3
413,0.0,0.0,6,6,15,15,4,3,0,1.1798548698425293,line,pauli_opt,0.5,3
414,0.0,-2.3333333333333335,6,6,50,15,4,3,0,0.01203012466430664,line,pyzx,0.5,3
415,0.6666666666666666,-0.5333333333333333,2,6,23,15,4,3,0,0.006813764572143555,line,tket,0.5,3
416,-0.125,0.0,54,48,18,18,4,4,0,0.025720834732055664,line,divide_fast,0.5,3
417,0.5416666666666666,0.0,22,48,18,18,4,4,0,1.7255041599273682,line,pauli_opt,0.5,3
418,0.8125,-1.5555555555555556,9,48,46,18,4,4,2,0.013246297836303711,line,pyzx,0.5,3
419,0.625,-0.6666666666666666,18,48,30,18,4,4,9,0.0066070556640625,line,tket,0.5,3
420,-0.125,0.0,54,48,18,18,4,5,0,0.019598960876464844,line,divide_fast,0.5,3
421,0.7083333333333334,0.0,14,48,18,18,4,5,0,1.3892500400543213,line,pauli_opt,0.5,3
422,0.8125,-1.5555555555555556,9,48,46,18,4,5,2,0.01315617561340332,line,pyzx,0.5,3
423,0.625,-0.6666666666666666,18,48,30,18,4,5,9,0.006643056869506836,line,tket,0.5,3
424,0.48148148148148145,0.0,28,54,21,21,4,6,0,0.0194699764251709,line,divide_fast,0.5,3
425,0.5185185185185185,0.0,26,54,21,21,4,6,0,1.7216660976409912,line,pauli_opt,0.5,3
426,0.48148148148148145,-3.9047619047619047,28,54,103,21,4,6,15,0.020015716552734375,line,pyzx,0.5,3
427,0.2222222222222222,-0.38095238095238093,42,54,29,21,4,6,23,0.00884103775024414,line,tket,0.5,3
428,0.0,0.0,12,12,18,18,4,7,0,0.01679205894470215,line,divide_fast,0.5,3
429,0.0,0.0,12,12,18,18,4,7,0,1.2589609622955322,line,pauli_opt,0.5,3
430,0.0,-3.0,12,12,72,18,4,7,0,0.016614913940429688,line,pyzx,0.5,3
431,0.6666666666666666,-0.4444444444444444,4,12,26,18,4,7,0,0.006073951721191406,line,tket,0.5,3
432,0.125,0.0,42,48,24,24,4,8,0,0.021069049835205078,line,divide_fast,0.5,3
433,0.3333333333333333,0.0,32,48,24,24,4,8,0,2.1211941242218018,line,pauli_opt,0.5,3
434,0.22916666666666666,-2.2916666666666665,37,48,79,24,4,8,24,0.022419214248657227,line,pyzx,0.5,3
435,0.14583333333333334,-0.20833333333333334,41,48,29,24,4,8,16,0.009202003479003906,line,tket,0.5,3
436,0.375,0.0,30,48,24,24,4,9,0,0.021118879318237305,line,divide_fast,0.5,3
437,0.16666666666666666,0.0,40,48,24,24,4,9,0,1.6932432651519775,line,pauli_opt,0.5,3
438,0.4583333333333333,-2.9166666666666665,26,48,94,24,4,9,17,0.022329092025756836,line,pyzx,0.5,3
439,0.6458333333333334,0.0,17,48,24,24,4,9,6,0.005756378173828125,line,tket,0.5,3
440,0.5,0.0,42,84,30,30,4,10,0,0.029452800750732422,line,divide_fast,0.5,3
441,0.23809523809523808,0.0,64,84,30,30,4,10,0,1.6036179065704346,line,pauli_opt,0.5,3
442,0.6904761904761905,-1.8666666666666667,26,84,86,30,4,10,0,0.025697946548461914,line,pyzx,0.5,3
443,0.8571428571428571,0.16666666666666666,12,84,25,30,4,10,2,0.005625247955322266,line,tket,0.5,3
444,0.48717948717948717,0.0,40,78,27,27,4,11,0,0.02662491798400879,line,divide_fast,0.5,3
445,0.5641025641025641,0.0,34,78,27,27,4,11,0,1.5728871822357178,line,pauli_opt,0.5,3
446,0.7051282051282052,-2.3333333333333335,23,78,90,27,4,11,8,0.024283885955810547,line,pyzx,0.5,3
447,0.8205128205128205,0.1111111111111111,14,78,24,27,4,11,4,0.005711078643798828,line,tket,0.5,3
448,0.16666666666666666,0.0,30,36,18,18,4,12,0,0.017867088317871094,line,divide_fast,0.5,3
449,0.6111111111111112,0.0,14,36,18,18,4,12,0,1.2723720073699951,line,pauli_opt,0.5,3
450,0.75,-1.5555555555555556,9,36,46,18,4,12,9,0.014973163604736328,line,pyzx,0.5,3
451,0.5,-0.6666666666666666,18,36,30,18,4,12,9,0.007059812545776367,line,tket,0.5,3
452,0.375,0.0,30,48,18,18,4,13,0,0.019598960876464844,line,divide_fast,0.5,3
453,0.6666666666666666,0.0,16,48,18,18,4,13,0,1.6434080600738525,line,pauli_opt,0.5,3
454,0.8125,-1.5555555555555556,9,48,46,18,4,13,9,0.013427972793579102,line,pyzx,0.5,3
455,0.3958333333333333,-0.6111111111111112,29,48,29,18,4,13,16,0.007657289505004883,line,tket,0.5,3
456,0.25,0.0,18,24,18,18,4,14,0,0.017683982849121094,line,divide_fast,0.5,3
457,0.4166666666666667,0.0,14,24,18,18,4,14,0,1.3719041347503662,line,pauli_opt,0.5,3
458,0.625,-1.5555555555555556,9,24,46,18,4,14,2,0.013147115707397461,line,pyzx,0.5,3
459,0.25,-0.6666666666666666,18,24,30,18,4,14,0,0.0065348148345947266,line,tket,0.5,3
460,0.0,0.0,12,12,18,18,4,15,0,0.01671004295349121,line,divide_fast,0.5,3
461,0.0,0.0,12,12,18,18,4,15,0,1.250638723373413,line,pauli_opt,0.5,3
462,0.25,-1.5555555555555556,9,12,46,18,4,15,7,0.01668095588684082,line,pyzx,0.5,3
463,-0.5,-0.6111111111111112,18,12,29,18,4,15,9,0.006470203399658203,line,tket,0.5,3
464,0.0,0.0,12,12,18,18,4,16,0,0.018476247787475586,line,divide_fast,0.5,3
465,0.0,0.0,12,12,18,18,4,16,0,1.260045051574707,line,pauli_opt,0.5,3
466,0.25,-1.5555555555555556,9,12,46,18,4,16,7,0.015374898910522461,line,pyzx,0.5,3
467,-0.5,-0.6111111111111112,18,12,29,18,4,16,9,0.006478071212768555,line,tket,0.5,3
468,0.3333333333333333,0.0,44,66,27,27,4,17,0,0.02502608299255371,line,divide_fast,0.5,3
469,0.45454545454545453,0.0,36,66,27,27,4,17,0,1.8497130870819092,line,pauli_opt,0.5,3
470,0.5757575757575758,-2.2962962962962963,28,66,89,27,4,17,18,0.02509784698486328,line,pyzx,0.5,3
471,0.696969696969697,0.037037037037037035,20,66,26,27,4,17,0,0.006227016448974609,line,tket,0.5,3
472,0.48148148148148145,0.0,28,54,21,21,4,18,0,0.019566059112548828,line,divide_fast,0.5,3
473,0.4074074074074074,0.0,20,54,21,21,4,18,6,1.5856819152832031,line,pauli_opt,0.5,3
474,0.48148148148148145,-3.9047619047619047,28,54,103,21,4,18,15,0.019841909408569336,line,pyzx,0.5,3
475,0.2222222222222222,-0.38095238095238093,42,54,29,21,4,18,23,0.00877833366394043,line,tket,0.5,3
476,0.375,0.0,30,48,18,18,4,19,0,0.0193941593170166,line,divide_fast,0.5,3
477,0.625,0.0,18,48,18,18,4,19,0,1.60276198387146,line,pauli_opt,0.5,3
478,0.8125,-1.5555555555555556,9,48,46,18,4,19,9,0.016228914260864258,line,pyzx,0.5,3
479,0.3958333333333333,-0.6111111111111112,29,48,29,18,4,19,16,0.007570981979370117,line,tket,0.5,3
480,0.0,0.0,20,20,30,30,4,0,0,0.022996902465820312,fully_connected,divide_fast,0.5,5
481,0.0,0.0,20,20,30,30,4,0,0,1.290436029434204,fully_connected,pauli_opt,0.5,5
482,0.5,-1.5666666666666667,10,20,77,30,4,0,0,0.023061037063598633,fully_connected,pyzx,0.5,5
483,0.8,0.13333333333333333,4,20,26,30,4,0,0,0.005253314971923828,fully_connected,tket,0.5,5
484,0.0,0.0,40,40,40,40,4,1,0,0.02517104148864746,fully_connected,divide_fast,0.5,5
485,0.0,0.0,40,40,40,40,4,1,0,1.3760390281677246,fully_connected,pauli_opt,0.5,5
486,0.475,-1.775,21,40,111,40,4,1,0,0.03039383888244629,fully_connected,pyzx,0.5,5
487,0.7,0.35,12,40,26,40,4,1,0,0.006342172622680664,fully_connected,tket,0.5,5
488,0.0,0.0,30,30,35,35,4,2,0,0.023450851440429688,fully_connected,divide_fast,0.5,5
489,0.0,0.0,30,30,35,35,4,2,0,1.3063230514526367,fully_connected,pauli_opt,0.5,5
490,0.6666666666666666,-1.0,10,30,70,35,4,2,0,0.02563309669494629,fully_connected,pyzx,0.5,5
491,0.8666666666666667,0.2571428571428571,4,30,26,35,4,2,0,0.005347013473510742,fully_connected,tket,0.5,5
492,0.0,0.0,30,30,35,35,4,3,0,0.02350592613220215,fully_connected,divide_fast,0.5,5
493,0.0,0.0,30,30,35,35,4,3,0,1.2937700748443604,fully_connected,pauli_opt,0.5,5
494,0.26666666666666666,-2.342857142857143,22,30,117,35,4,3,0,0.027469158172607422,fully_connected,pyzx,0.5,5
495,0.23333333333333334,0.2857142857142857,23,30,25,35,4,3,0,0.00685882568359375,fully_connected,tket,0.5,5
496,0.0,0.0,20,20,30,30,4,4,0,0.02166914939880371,fully_connected,divide_fast,0.5,5
497,-0.1,0.0,22,20,30,30,4,4,0,1.2667126655578613,fully_connected,pauli_opt,0.5,5
498,0.5,-1.5666666666666667,10,20,77,30,4,4,0,0.021014928817749023,fully_connected,pyzx,0.5,5
499,0.8,0.13333333333333333,4,20,26,30,4,4,0,0.005419015884399414,fully_connected,tket,0.5,5
500,0.0,0.0,20,20,30,30,4,5,0,0.022103071212768555,fully_connected,divide_fast,0.5,5
501,0.0,0.0,20,20,30,30,4,5,0,1.2494938373565674,fully_connected,pauli_opt,0.5,5
502,0.6,-1.4,8,20,72,30,4,5,0,0.019660234451293945,fully_connected,pyzx,0.5,5
503,0.8,0.26666666666666666,4,20,22,30,4,5,0,0.0046367645263671875,fully_connected,tket,0.5,5
504,0.0,0.0,40,40,40,40,4,6,0,0.025155067443847656,fully_connected,divide_fast,0.5,5
505,0.0,0.0,40,40,40,40,4,6,0,1.3787391185760498,fully_connected,pauli_opt,0.5,5
506,0.475,-1.775,21,40,111,40,4,6,0,0.03040599822998047,fully_connected,pyzx,0.5,5
507,0.7,0.35,12,40,26,40,4,6,0,0.0063762664794921875,fully_connected,tket,0.5,5
508,0.0,0.0,50,50,45,45,4,7,0,0.030764102935791016,fully_connected,divide_fast,0.5,5
509,0.0,0.0,50,50,45,45,4,7,0,1.3871958255767822,fully_connected,pauli_opt,0.5,5
510,0.76,-0.9777777777777777,12,50,89,45,4,7,0,0.03280377388000488,fully_connected,pyzx,0.5,5
511,0.84,0.4222222222222222,8,50,26,45,4,7,0,0.006252765655517578,fully_connected,tket,0.5,5
512,0.0,0.0,40,40,40,40,4,8,0,0.025187969207763672,fully_connected,divide_fast,0.5,5
513,0.0,0.0,40,40,40,40,4,8,0,1.3574421405792236,fully_connected,pauli_opt,0.5,5
514,0.7,-1.225,12,40,89,40,4,8,0,0.028707027435302734,fully_connected,pyzx,0.5,5
515,0.8,0.325,8,40,27,40,4,8,0,0.006096839904785156,fully_connected,tket,0.5,5
516,0.0,0.0,30,30,35,35,4,9,0,0.02362203598022461,fully_connected,divide_fast,0.5,5
517,0.0,0.0,30,30,35,35,4,9,0,1.3011620044708252,fully_connected,pauli_opt,0.5,5
518,0.4,-2.6857142857142855,18,30,129,35,4,9,0,0.02811717987060547,fully_connected,pyzx,0.5,5
519,0.23333333333333334,0.34285714285714286,23,30,23,35,4,9,0,0.006482124328613281,fully_connected,tket,0.5,5
520,0.0,0.0,30,30,35,35,4,10,0,0.023376941680908203,fully_connected,divide_fast,0.5,5
521,0.0,0.0,30,30,35,35,4,10,0,1.2915971279144287,fully_connected,pauli_opt,0.5,5
522,0.4,-2.6857142857142855,18,30,129,35,4,10,0,0.028074979782104492,fully_connected,pyzx,0.5,5
523,0.23333333333333334,0.2857142857142857,23,30,25,35,4,10,0,0.006967067718505859,fully_connected,tket,0.5,5
524,0.0,0.0,30,30,35,35,4,11,0,0.02379012107849121,fully_connected,divide_fast,0.5,5
