,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
125,0.42736842105263156,0.18571428571428572,544,950,285,350,6,0,0,0.5948851108551025,fully_connected,divide_fast,70,1.0
126,0.21555555555555556,-7.904444444444445,2471,3150,4007,450,6,0,2099,1.3342249393463135,line,simp_pyzx,90,1.0
127,0.19015873015873017,-7.793333333333333,2551,3150,3957,450,6,0,952,2.325239896774292,line,pyzx_fast,90,1.0
128,0.44634920634920633,0.14444444444444443,1744,3150,385,450,6,0,0,0.904137134552002,line,divide_fast,90,1.0
129,0.015315315315315315,-7.377777777777778,2186,2220,3770,450,6,0,1077,1.3504300117492676,circle,simp_pyzx,90,1.0
130,0.013063063063063063,-7.362222222222222,2191,2220,3763,450,6,0,724,2.541229009628296,circle,pyzx_fast,90,1.0
131,0.20810810810810812,0.14444444444444443,1758,2220,385,450,6,0,0,1.1677968502044678,circle,divide_fast,90,1.0
132,0.4818181818181818,-7.0311111111111115,684,1320,3614,450,6,0,0,1.4997351169586182,fully_connected,simp_pyzx,90,1.0
133,0.4893939393939394,-6.897777777777778,674,1320,3554,450,6,0,0,3.5434823036193848,fully_connected,pyzx_fast,90,1.0
134,0.453030303030303,0.16666666666666666,722,1320,375,450,6,0,0,1.0219359397888184,fully_connected,divide_fast,90,1.0
